project_id,task_id,template_id,task_name,start_date,end_date,owner,location,status,risk,sla_due,dependency
PROJ-00452,TASK-001655,TEMPLATE-004,Fiber Trenching - Cable Laying,2025-06-30,2025-07-04,Robert Payne,Chennai,Completed,Medium,2025-07-12,TASK-001654
PROJ-00453,TASK-001656,TEMPLATE-009,Power Backup Setup - Survey,2025-01-15,2025-01-21,Craig Allen,Bangalore,Completed,Low,2025-01-24,TASK-001655
PROJ-00453,TASK-001657,TEMPLATE-009,Power Backup Setup - Excavation,2025-01-15,2025-01-16,Elaine Miller,Chennai,Completed,Medium,2025-01-24,TASK-001656
PROJ-00453,TASK-001658,TEMPLATE-009,Power Backup Setup - Cable Laying,2025-01-15,2025-01-19,Scott Ruiz,Hyderabad,Not Started,Medium,2025-01-24,TASK-001657
PROJ-00453,TASK-001659,TEMPLATE-009,Power Backup Setup - Testing,2025-01-15,2025-01-21,Robert Wilson,Hyderabad,Completed,Medium,2025-01-24,TASK-001658
PROJ-00453,TASK-001660,TEMPLATE-009,Power Backup Setup - Handover,2025-01-15,2025-01-20,Brandon Newman,Chennai,Not Started,Low,2025-01-24,TASK-001659
PROJ-00454,TASK-001661,TEMPLATE-008,Power Backup Setup - Survey,2025-04-11,2025-04-12,Brenda Oliver,Mumbai,Delayed,Low,2025-04-16,TASK-001660
PROJ-00454,TASK-001662,TEMPLATE-008,Power Backup Setup - Excavation,2025-04-11,2025-04-13,Troy Arellano,Mumbai,Not Started,Low,2025-04-16,TASK-001661
PROJ-00454,TASK-001663,TEMPLATE-008,Power Backup Setup - Cable Laying,2025-04-11,2025-04-13,Brian Fox,Mumbai,In Progress,Medium,2025-04-16,TASK-001662
PROJ-00455,TASK-001664,TEMPLATE-003,Site Acceptance Test - Survey,2025-01-19,2025-01-20,Julia Campos,Hyderabad,Not Started,Medium,2025-01-23,TASK-001663
PROJ-00455,TASK-001665,TEMPLATE-003,Site Acceptance Test - Excavation,2025-01-19,2025-01-21,Dr. Troy Henry,Hyderabad,In Progress,Medium,2025-01-23,TASK-001664
PROJ-00455,TASK-001666,TEMPLATE-003,Site Acceptance Test - Cable Laying,2025-01-19,2025-01-21,Christina Sanford,Bangalore,Delayed,High,2025-01-23,TASK-001665
PROJ-00456,TASK-001667,TEMPLATE-001,5G Tower Installation - Survey,2024-07-20,2024-07-22,Kimberly Jackson,Delhi,Not Started,Low,2024-07-24,TASK-001666
PROJ-00456,TASK-001668,TEMPLATE-001,5G Tower Installation - Excavation,2024-07-20,2024-07-21,George Parker,Hyderabad,Completed,Medium,2024-07-24,TASK-001667
PROJ-00456,TASK-001669,TEMPLATE-001,5G Tower Installation - Cable Laying,2024-07-20,2024-07-22,Alexander Jones,Chennai,Delayed,High,2024-07-24,TASK-001668
PROJ-00456,TASK-001670,TEMPLATE-001,5G Tower Installation - Testing,2024-07-20,2024-07-22,James James,Bangalore,Completed,High,2024-07-24,TASK-001669
PROJ-00456,TASK-001671,TEMPLATE-001,5G Tower Installation - Handover,2024-07-20,2024-07-21,Brian Watkins,Chennai,In Progress,Medium,2024-07-24,TASK-001670
PROJ-00457,TASK-001672,TEMPLATE-004,Fiber Trenching - Survey,2025-02-28,2025-03-08,Ann Garza,Chennai,Completed,Low,2025-03-12,TASK-001671
PROJ-00457,TASK-001673,TEMPLATE-004,Fiber Trenching - Excavation,2025-02-28,2025-03-03,Rhonda Gonzales,Chennai,Completed,Medium,2025-03-12,TASK-001672
PROJ-00457,TASK-001674,TEMPLATE-004,Fiber Trenching - Cable Laying,2025-02-28,2025-03-03,Andrew Callahan,Hyderabad,In Progress,High,2025-03-12,TASK-001673
PROJ-00458,TASK-001675,TEMPLATE-009,Power Backup Setup - Survey,2025-05-31,2025-06-03,Jon Orr IV,Delhi,In Progress,High,2025-06-09,TASK-001674
PROJ-00458,TASK-001676,TEMPLATE-009,Power Backup Setup - Excavation,2025-05-31,2025-06-06,Tiffany Thomas,Delhi,In Progress,Low,2025-06-09,TASK-001675
PROJ-00458,TASK-001677,TEMPLATE-009,Power Backup Setup - Cable Laying,2025-05-31,2025-06-01,Joseph Morris,Mumbai,Completed,High,2025-06-09,TASK-001676
PROJ-00458,TASK-001678,TEMPLATE-009,Power Backup Setup - Testing,2025-05-31,2025-06-02,Jonathan Brown,Bangalore,Completed,Medium,2025-06-09,TASK-001677
PROJ-00458,TASK-001679,TEMPLATE-009,Power Backup Setup - Handover,2025-05-31,2025-06-02,David Saunders,Delhi,Not Started,High,2025-06-09,TASK-001678
PROJ-00459,TASK-001680,TEMPLATE-006,Power Backup Setup - Survey,2025-04-17,2025-04-23,Jacqueline Conway,Delhi,Completed,Medium,2025-05-03,TASK-001679
PROJ-00459,TASK-001681,TEMPLATE-006,Power Backup Setup - Excavation,2025-04-17,2025-04-26,Ross Hill,Delhi,Completed,Low,2025-05-03,TASK-001680
PROJ-00459,TASK-001682,TEMPLATE-006,Power Backup Setup - Cable Laying,2025-04-17,2025-04-18,Jessica Sandoval,Bangalore,Delayed,Low,2025-05-03,TASK-001681
PROJ-00460,TASK-001683,TEMPLATE-008,Power Backup Setup - Survey,2025-02-24,2025-02-26,Austin Yu,Delhi,Not Started,High,2025-03-01,TASK-001682
PROJ-00460,TASK-001684,TEMPLATE-008,Power Backup Setup - Excavation,2025-02-24,2025-02-27,Victor Peterson,Hyderabad,Completed,High,2025-03-01,TASK-001683
PROJ-00460,TASK-001685,TEMPLATE-008,Power Backup Setup - Cable Laying,2025-02-24,2025-02-27,Brian Thomas,Chennai,Delayed,Medium,2025-03-01,TASK-001684
PROJ-00461,TASK-001686,TEMPLATE-010,Site Acceptance Test - Survey,2024-08-30,2024-09-02,Joshua Mann,Hyderabad,Delayed,Medium,2024-09-11,TASK-001685
PROJ-00461,TASK-001687,TEMPLATE-010,Site Acceptance Test - Excavation,2024-08-30,2024-09-01,Dominique Smith,Bangalore,Not Started,Low,2024-09-11,TASK-001686
PROJ-00461,TASK-001688,TEMPLATE-010,Site Acceptance Test - Cable Laying,2024-08-30,2024-09-08,Lisa Bennett,Mumbai,Completed,Low,2024-09-11,TASK-001687
PROJ-00462,TASK-001689,TEMPLATE-007,Site Acceptance Test - Survey,2025-02-26,2025-03-03,Peter Shelton,Delhi,Delayed,Medium,2025-03-07,TASK-001688
PROJ-00462,TASK-001690,TEMPLATE-007,Site Acceptance Test - Excavation,2025-02-26,2025-02-27,Don Rhodes,Chennai,Not Started,High,2025-03-07,TASK-001689
PROJ-00462,TASK-001691,TEMPLATE-007,Site Acceptance Test - Cable Laying,2025-02-26,2025-03-04,Jessica Ferguson,Delhi,In Progress,Medium,2025-03-07,TASK-001690
PROJ-00462,TASK-001692,TEMPLATE-007,Site Acceptance Test - Testing,2025-02-26,2025-02-28,Sharon Wilkinson,Mumbai,Not Started,High,2025-03-07,TASK-001691
PROJ-00462,TASK-001693,TEMPLATE-007,Site Acceptance Test - Handover,2025-02-26,2025-03-05,Jenna Olson,Bangalore,Not Started,High,2025-03-07,TASK-001692
PROJ-00463,TASK-001694,TEMPLATE-007,Site Acceptance Test - Survey,2025-05-09,2025-05-11,Taylor Murray,Bangalore,Completed,High,2025-05-18,TASK-001693
PROJ-00463,TASK-001695,TEMPLATE-007,Site Acceptance Test - Excavation,2025-05-09,2025-05-14,Steven Smith,Hyderabad,Not Started,High,2025-05-18,TASK-001694
PROJ-00463,TASK-001696,TEMPLATE-007,Site Acceptance Test - Cable Laying,2025-05-09,2025-05-12,Donald Brooks,Bangalore,In Progress,High,2025-05-18,TASK-001695
PROJ-00463,TASK-001697,TEMPLATE-007,Site Acceptance Test - Testing,2025-05-09,2025-05-16,Carolyn Cooper MD,Bangalore,Completed,Medium,2025-05-18,TASK-001696
PROJ-00463,TASK-001698,TEMPLATE-007,Site Acceptance Test - Handover,2025-05-09,2025-05-12,Brian Stewart,Mumbai,Completed,Medium,2025-05-18,TASK-001697
PROJ-00464,TASK-001699,TEMPLATE-006,Power Backup Setup - Survey,2025-06-03,2025-06-08,Christopher Alvarez,Bangalore,Not Started,Low,2025-06-19,TASK-001698
PROJ-00464,TASK-001700,TEMPLATE-006,Power Backup Setup - Excavation,2025-06-03,2025-06-15,Laura Brown,Bangalore,Delayed,Medium,2025-06-19,TASK-001699
PROJ-00464,TASK-001701,TEMPLATE-006,Power Backup Setup - Cable Laying,2025-06-03,2025-06-08,Kyle Graham,Delhi,Delayed,High,2025-06-19,TASK-001700
PROJ-00465,TASK-001702,TEMPLATE-007,Site Acceptance Test - Survey,2025-04-16,2025-04-18,John Craig,Hyderabad,Not Started,Low,2025-04-25,TASK-001701
PROJ-00465,TASK-001703,TEMPLATE-007,Site Acceptance Test - Excavation,2025-04-16,2025-04-18,William Herring,Chennai,Delayed,High,2025-04-25,TASK-001702
PROJ-00465,TASK-001704,TEMPLATE-007,Site Acceptance Test - Cable Laying,2025-04-16,2025-04-19,Veronica Edwards,Mumbai,Delayed,Low,2025-04-25,TASK-001703
PROJ-00465,TASK-001705,TEMPLATE-007,Site Acceptance Test - Testing,2025-04-16,2025-04-17,Misty Jacobs,Bangalore,Completed,Medium,2025-04-25,TASK-001704
PROJ-00465,TASK-001706,TEMPLATE-007,Site Acceptance Test - Handover,2025-04-16,2025-04-18,Dean Collins,Hyderabad,Delayed,High,2025-04-25,TASK-001705
PROJ-00466,TASK-001707,TEMPLATE-010,Site Acceptance Test - Survey,2024-08-31,2024-09-03,Brittany Kim,Delhi,In Progress,Medium,2024-09-12,TASK-001706
PROJ-00466,TASK-001708,TEMPLATE-010,Site Acceptance Test - Excavation,2024-08-31,2024-09-05,Michael Hayes,Hyderabad,Delayed,Low,2024-09-12,TASK-001707
PROJ-00466,TASK-001709,TEMPLATE-010,Site Acceptance Test - Cable Laying,2024-08-31,2024-09-05,Jesse Cunningham,Hyderabad,Completed,Medium,2024-09-12,TASK-001708
PROJ-00467,TASK-001710,TEMPLATE-009,Power Backup Setup - Survey,2024-10-27,2024-11-02,Michelle Martin,Bangalore,In Progress,Low,2024-11-05,TASK-001709
PROJ-00467,TASK-001711,TEMPLATE-009,Power Backup Setup - Excavation,2024-10-27,2024-11-03,Perry Baker,Mumbai,In Progress,Medium,2024-11-05,TASK-001710
PROJ-00467,TASK-001712,TEMPLATE-009,Power Backup Setup - Cable Laying,2024-10-27,2024-10-30,Paula Harris,Bangalore,Not Started,High,2024-11-05,TASK-001711
PROJ-00467,TASK-001713,TEMPLATE-009,Power Backup Setup - Testing,2024-10-27,2024-11-02,Ariel Gillespie,Chennai,Delayed,Low,2024-11-05,TASK-001712
PROJ-00467,TASK-001714,TEMPLATE-009,Power Backup Setup - Handover,2024-10-27,2024-10-31,Teresa Adams,Delhi,Not Started,Low,2024-11-05,TASK-001713
PROJ-00468,TASK-001715,TEMPLATE-005,RF Optimization - Survey,2024-11-18,2024-11-26,Rebecca Noble MD,Mumbai,Completed,High,2024-11-28,TASK-001714
PROJ-00468,TASK-001716,TEMPLATE-005,RF Optimization - Excavation,2024-11-18,2024-11-26,Virginia Shaffer MD,Hyderabad,Delayed,Medium,2024-11-28,TASK-001715
PROJ-00468,TASK-001717,TEMPLATE-005,RF Optimization - Cable Laying,2024-11-18,2024-11-26,Virginia Jones DDS,Mumbai,Completed,High,2024-11-28,TASK-001716
PROJ-00468,TASK-001718,TEMPLATE-005,RF Optimization - Testing,2024-11-18,2024-11-19,Madison Rice,Chennai,In Progress,High,2024-11-28,TASK-001717
PROJ-00469,TASK-001719,TEMPLATE-001,5G Tower Installation - Survey,2024-12-17,2024-12-18,Stephanie Henson,Chennai,Delayed,High,2024-12-21,TASK-001718
PROJ-00469,TASK-001720,TEMPLATE-001,5G Tower Installation - Excavation,2024-12-17,2024-12-18,Mark Bishop,Chennai,In Progress,Low,2024-12-21,TASK-001719
PROJ-00469,TASK-001721,TEMPLATE-001,5G Tower Installation - Cable Laying,2024-12-17,2024-12-19,Kimberly Johnson,Chennai,Delayed,High,2024-12-21,TASK-001720
PROJ-00469,TASK-001722,TEMPLATE-001,5G Tower Installation - Testing,2024-12-17,2024-12-19,Lori Mason,Mumbai,Completed,Medium,2024-12-21,TASK-001721
PROJ-00469,TASK-001723,TEMPLATE-001,5G Tower Installation - Handover,2024-12-17,2024-12-18,Nicole Ortega,Hyderabad,In Progress,High,2024-12-21,TASK-001722
PROJ-00470,TASK-001724,TEMPLATE-003,Site Acceptance Test - Survey,2024-08-30,2024-08-31,Bryan Patterson,Hyderabad,In Progress,High,2024-09-03,TASK-001723
PROJ-00470,TASK-001725,TEMPLATE-003,Site Acceptance Test - Excavation,2024-08-30,2024-09-01,Suzanne Tucker,Chennai,Completed,Medium,2024-09-03,TASK-001724
PROJ-00470,TASK-001726,TEMPLATE-003,Site Acceptance Test - Cable Laying,2024-08-30,2024-09-01,Christopher Frey,Mumbai,Completed,Low,2024-09-03,TASK-001725
PROJ-00471,TASK-001727,TEMPLATE-001,5G Tower Installation - Survey,2025-04-17,2025-04-18,Chelsea House,Hyderabad,Completed,Medium,2025-04-21,TASK-001726
PROJ-00471,TASK-001728,TEMPLATE-001,5G Tower Installation - Excavation,2025-04-17,2025-04-19,Timothy Watkins,Bangalore,Completed,Low,2025-04-21,TASK-001727
PROJ-00471,TASK-001729,TEMPLATE-001,5G Tower Installation - Cable Laying,2025-04-17,2025-04-18,Mary Brown,Delhi,In Progress,High,2025-04-21,TASK-001728
PROJ-00471,TASK-001730,TEMPLATE-001,5G Tower Installation - Testing,2025-04-17,2025-04-18,Tyler Hernandez,Delhi,Not Started,Medium,2025-04-21,TASK-001729
PROJ-00471,TASK-001731,TEMPLATE-001,5G Tower Installation - Handover,2025-04-17,2025-04-19,Nathan Bradley,Mumbai,Not Started,Low,2025-04-21,TASK-001730
PROJ-00472,TASK-001732,TEMPLATE-001,5G Tower Installation - Survey,2024-07-13,2024-07-15,Frank Fuentes,Chennai,Completed,High,2024-07-17,TASK-001731
PROJ-00472,TASK-001733,TEMPLATE-001,5G Tower Installation - Excavation,2024-07-13,2024-07-15,Andrea Moore,Delhi,Delayed,High,2024-07-17,TASK-001732
PROJ-00472,TASK-001734,TEMPLATE-001,5G Tower Installation - Cable Laying,2024-07-13,2024-07-15,David Marquez,Delhi,Completed,Low,2024-07-17,TASK-001733
PROJ-00472,TASK-001735,TEMPLATE-001,5G Tower Installation - Testing,2024-07-13,2024-07-14,Sean Brady,Delhi,In Progress,High,2024-07-17,TASK-001734
PROJ-00472,TASK-001736,TEMPLATE-001,5G Tower Installation - Handover,2024-07-13,2024-07-14,Julia Edwards,Delhi,Completed,Low,2024-07-17,TASK-001735
PROJ-00473,TASK-001737,TEMPLATE-004,Fiber Trenching - Survey,2024-09-28,2024-10-01,Heidi Erickson,Mumbai,Delayed,High,2024-10-10,TASK-001736
PROJ-00473,TASK-001738,TEMPLATE-004,Fiber Trenching - Excavation,2024-09-28,2024-09-30,Brittney Lewis,Mumbai,Not Started,Medium,2024-10-10,TASK-001737
PROJ-00473,TASK-001739,TEMPLATE-004,Fiber Trenching - Cable Laying,2024-09-28,2024-10-05,Bruce Walton,Mumbai,In Progress,Low,2024-10-10,TASK-001738
PROJ-00474,TASK-001740,TEMPLATE-001,5G Tower Installation - Survey,2025-06-10,2025-06-11,Mrs. Monica Williams MD,Bangalore,Not Started,Medium,2025-06-14,TASK-001739
PROJ-00474,TASK-001741,TEMPLATE-001,5G Tower Installation - Excavation,2025-06-10,2025-06-11,Crystal Ward,Mumbai,Completed,High,2025-06-14,TASK-001740
PROJ-00474,TASK-001742,TEMPLATE-001,5G Tower Installation - Cable Laying,2025-06-10,2025-06-11,Kimberly Anderson,Mumbai,Not Started,High,2025-06-14,TASK-001741
PROJ-00474,TASK-001743,TEMPLATE-001,5G Tower Installation - Testing,2025-06-10,2025-06-11,Samantha Luna,Hyderabad,In Progress,Low,2025-06-14,TASK-001742
PROJ-00474,TASK-001744,TEMPLATE-001,5G Tower Installation - Handover,2025-06-10,2025-06-12,Megan Hernandez,Mumbai,Not Started,Low,2025-06-14,TASK-001743
PROJ-00475,TASK-001745,TEMPLATE-005,RF Optimization - Survey,2025-05-26,2025-06-01,Rachel Morgan,Chennai,In Progress,High,2025-06-05,TASK-001744
PROJ-00475,TASK-001746,TEMPLATE-005,RF Optimization - Excavation,2025-05-26,2025-05-30,Peggy Baker,Hyderabad,Not Started,Low,2025-06-05,TASK-001745
PROJ-00475,TASK-001747,TEMPLATE-005,RF Optimization - Cable Laying,2025-05-26,2025-05-27,Judith Lopez,Hyderabad,In Progress,High,2025-06-05,TASK-001746
PROJ-00475,TASK-001748,TEMPLATE-005,RF Optimization - Testing,2025-05-26,2025-05-30,Richard Casey,Chennai,In Progress,High,2025-06-05,TASK-001747
PROJ-00476,TASK-001749,TEMPLATE-001,5G Tower Installation - Survey,2024-08-21,2024-08-22,James Lopez,Delhi,Delayed,Medium,2024-08-25,TASK-001748
PROJ-00476,TASK-001750,TEMPLATE-001,5G Tower Installation - Excavation,2024-08-21,2024-08-22,Michael Glenn,Bangalore,Not Started,Low,2024-08-25,TASK-001749
PROJ-00476,TASK-001751,TEMPLATE-001,5G Tower Installation - Cable Laying,2024-08-21,2024-08-23,Nancy Carter,Bangalore,Delayed,Low,2024-08-25,TASK-001750
PROJ-00476,TASK-001752,TEMPLATE-001,5G Tower Installation - Testing,2024-08-21,2024-08-22,Robert Jennings,Bangalore,Not Started,Medium,2024-08-25,TASK-001751
PROJ-00476,TASK-001753,TEMPLATE-001,5G Tower Installation - Handover,2024-08-21,2024-08-22,Gary Soto,Bangalore,Not Started,High,2024-08-25,TASK-001752
PROJ-00477,TASK-001754,TEMPLATE-003,Site Acceptance Test - Survey,2025-05-12,2025-05-14,Tyler Baker,Chennai,Completed,High,2025-05-16,TASK-001753
PROJ-00477,TASK-001755,TEMPLATE-003,Site Acceptance Test - Excavation,2025-05-12,2025-05-13,Danny Turner,Mumbai,Completed,Medium,2025-05-16,TASK-001754
PROJ-00477,TASK-001756,TEMPLATE-003,Site Acceptance Test - Cable Laying,2025-05-12,2025-05-13,James Freeman,Bangalore,Completed,Medium,2025-05-16,TASK-001755
PROJ-00478,TASK-001757,TEMPLATE-010,Site Acceptance Test - Survey,2024-12-01,2024-12-06,Molly Ashley,Bangalore,In Progress,High,2024-12-13,TASK-001756
PROJ-00478,TASK-001758,TEMPLATE-010,Site Acceptance Test - Excavation,2024-12-01,2024-12-08,Sean Santos,Chennai,Delayed,Low,2024-12-13,TASK-001757
PROJ-00478,TASK-001759,TEMPLATE-010,Site Acceptance Test - Cable Laying,2024-12-01,2024-12-03,Kaylee Thomas,Bangalore,Completed,Low,2024-12-13,TASK-001758
PROJ-00479,TASK-001760,TEMPLATE-001,5G Tower Installation - Survey,2024-08-06,2024-08-08,William Bird,Mumbai,Delayed,Medium,2024-08-10,TASK-001759
PROJ-00479,TASK-001761,TEMPLATE-001,5G Tower Installation - Excavation,2024-08-06,2024-08-07,Christopher King,Mumbai,In Progress,Medium,2024-08-10,TASK-001760
PROJ-00479,TASK-001762,TEMPLATE-001,5G Tower Installation - Cable Laying,2024-08-06,2024-08-08,Mark Green,Hyderabad,Not Started,High,2024-08-10,TASK-001761
PROJ-00479,TASK-001763,TEMPLATE-001,5G Tower Installation - Testing,2024-08-06,2024-08-07,Toni Cross,Mumbai,Completed,Low,2024-08-10,TASK-001762
PROJ-00479,TASK-001764,TEMPLATE-001,5G Tower Installation - Handover,2024-08-06,2024-08-08,Tyler Murray,Delhi,Delayed,Low,2024-08-10,TASK-001763
PROJ-00480,TASK-001765,TEMPLATE-004,Fiber Trenching - Survey,2025-05-12,2025-05-19,James Downs,Bangalore,Completed,High,2025-05-24,TASK-001764
PROJ-00480,TASK-001766,TEMPLATE-004,Fiber Trenching - Excavation,2025-05-12,2025-05-22,Derek Lee,Hyderabad,Completed,High,2025-05-24,TASK-001765
PROJ-00480,TASK-001767,TEMPLATE-004,Fiber Trenching - Cable Laying,2025-05-12,2025-05-19,Donald Miller,Chennai,Delayed,High,2025-05-24,TASK-001766
PROJ-00481,TASK-001768,TEMPLATE-010,Site Acceptance Test - Survey,2024-10-05,2024-10-12,Rebecca Noble,Bangalore,Completed,Low,2024-10-17,TASK-001767
PROJ-00481,TASK-001769,TEMPLATE-010,Site Acceptance Test - Excavation,2024-10-05,2024-10-13,Justin Wheeler,Mumbai,Not Started,Medium,2024-10-17,TASK-001768
PROJ-00481,TASK-001770,TEMPLATE-010,Site Acceptance Test - Cable Laying,2024-10-05,2024-10-13,Amy Martin,Bangalore,In Progress,High,2024-10-17,TASK-001769
PROJ-00482,TASK-001771,TEMPLATE-003,Site Acceptance Test - Survey,2024-08-12,2024-08-13,Kathryn Patton,Mumbai,Not Started,Low,2024-08-16,TASK-001770
PROJ-00482,TASK-001772,TEMPLATE-003,Site Acceptance Test - Excavation,2024-08-12,2024-08-14,Linda Boyer,Mumbai,In Progress,Medium,2024-08-16,TASK-001771
PROJ-00482,TASK-001773,TEMPLATE-003,Site Acceptance Test - Cable Laying,2024-08-12,2024-08-14,Steven Page,Delhi,Completed,High,2024-08-16,TASK-001772
PROJ-00483,TASK-001774,TEMPLATE-010,Site Acceptance Test - Survey,2024-09-30,2024-10-02,Stacy Williams,Mumbai,Delayed,Medium,2024-10-12,TASK-001773
PROJ-00483,TASK-001775,TEMPLATE-010,Site Acceptance Test - Excavation,2024-09-30,2024-10-04,Nicholas Smith,Chennai,Delayed,Medium,2024-10-12,TASK-001774
PROJ-00483,TASK-001776,TEMPLATE-010,Site Acceptance Test - Cable Laying,2024-09-30,2024-10-09,Michael Conrad,Chennai,Completed,High,2024-10-12,TASK-001775
PROJ-00484,TASK-001777,TEMPLATE-009,Power Backup Setup - Survey,2024-12-02,2024-12-03,Danielle Young,Mumbai,Delayed,Low,2024-12-11,TASK-001776
PROJ-00484,TASK-001778,TEMPLATE-009,Power Backup Setup - Excavation,2024-12-02,2024-12-06,Amber Washington,Bangalore,Completed,Medium,2024-12-11,TASK-001777
PROJ-00484,TASK-001779,TEMPLATE-009,Power Backup Setup - Cable Laying,2024-12-02,2024-12-06,Clinton Hall,Bangalore,Not Started,Low,2024-12-11,TASK-001778
PROJ-00484,TASK-001780,TEMPLATE-009,Power Backup Setup - Testing,2024-12-02,2024-12-04,Travis Noble,Hyderabad,Completed,High,2024-12-11,TASK-001779
PROJ-00484,TASK-001781,TEMPLATE-009,Power Backup Setup - Handover,2024-12-02,2024-12-04,Anthony Collins,Bangalore,Delayed,Low,2024-12-11,TASK-001780
PROJ-00485,TASK-001782,TEMPLATE-005,RF Optimization - Survey,2025-04-21,2025-04-28,Carl Jennings,Bangalore,Not Started,High,2025-05-01,TASK-001781
PROJ-00485,TASK-001783,TEMPLATE-005,RF Optimization - Excavation,2025-04-21,2025-04-29,Pam Patterson,Hyderabad,Delayed,Medium,2025-05-01,TASK-001782
PROJ-00485,TASK-001784,TEMPLATE-005,RF Optimization - Cable Laying,2025-04-21,2025-04-24,Jesus Montgomery,Hyderabad,Not Started,Medium,2025-05-01,TASK-001783
PROJ-00485,TASK-001785,TEMPLATE-005,RF Optimization - Testing,2025-04-21,2025-04-26,Justin Le,Bangalore,Delayed,High,2025-05-01,TASK-001784
PROJ-00486,TASK-001786,TEMPLATE-006,Power Backup Setup - Survey,2025-04-10,2025-04-23,Kevin Moran,Chennai,Completed,Low,2025-04-26,TASK-001785
PROJ-00486,TASK-001787,TEMPLATE-006,Power Backup Setup - Excavation,2025-04-10,2025-04-11,Amber Mcgee,Hyderabad,Not Started,Low,2025-04-26,TASK-001786
PROJ-00486,TASK-001788,TEMPLATE-006,Power Backup Setup - Cable Laying,2025-04-10,2025-04-24,Tiffany Miller,Chennai,Completed,High,2025-04-26,TASK-001787
PROJ-00487,TASK-001789,TEMPLATE-010,Site Acceptance Test - Survey,2025-03-24,2025-03-25,Natalie Morgan,Chennai,Delayed,Low,2025-04-05,TASK-001788
PROJ-00487,TASK-001790,TEMPLATE-010,Site Acceptance Test - Excavation,2025-03-24,2025-03-31,Kylie Mitchell,Chennai,Completed,Medium,2025-04-05,TASK-001789
PROJ-00487,TASK-001791,TEMPLATE-010,Site Acceptance Test - Cable Laying,2025-03-24,2025-03-30,Lucas Swanson,Mumbai,In Progress,Low,2025-04-05,TASK-001790
PROJ-00488,TASK-001792,TEMPLATE-004,Fiber Trenching - Survey,2025-04-14,2025-04-19,William Weaver,Hyderabad,Not Started,High,2025-04-26,TASK-001791
PROJ-00488,TASK-001793,TEMPLATE-004,Fiber Trenching - Excavation,2025-04-14,2025-04-16,Robert Harris,Chennai,Not Started,Medium,2025-04-26,TASK-001792
PROJ-00488,TASK-001794,TEMPLATE-004,Fiber Trenching - Cable Laying,2025-04-14,2025-04-17,Caitlin Ramos,Mumbai,Completed,Low,2025-04-26,TASK-001793
PROJ-00489,TASK-001795,TEMPLATE-008,Power Backup Setup - Survey,2025-03-23,2025-03-26,Daniel Baker,Bangalore,Delayed,Medium,2025-03-28,TASK-001794
PROJ-00489,TASK-001796,TEMPLATE-008,Power Backup Setup - Excavation,2025-03-23,2025-03-24,Robert Wells,Bangalore,Not Started,Medium,2025-03-28,TASK-001795
